OPEN_TIME,BTC_OPEN,BTC_PREV_HI,BTC_PREV_LO,BTC_PREV_VOL,BTC_PREV_QTE_ASSET_VOL,BTC_PREV_NMBR_TRADES,BTC_PREV_TKR_BUY_BSE_ASSET_VOL,BTC_PREV_TKR_BUY_QTE_ASSET_VOL,ETH_OPEN,ETH_PREV_HI,ETH_PREV_LO,ETH_PREV_VOL,ETH_PREV_QTE_ASSET_VOL,ETH_PREV_NMBR_TRADES,ETH_PREV_TKR_BUY_BSE_ASSET_VOL,ETH_PREV_TKR_BUY_QTE_ASSET_VOL,GVZ_OPEN,GVZ_ADJ_CLS,GVZ_PREV_OPEN,GVZ_PREV_CLS,GVZ_PREV_VOL,GVZ_PREV_HI,GVZ_PREV_LO,OVX_OPEN,OVX_ADJ_CLS,OVX_PREV_OPEN,OVX_PREV_CLS,OVX_PREV_VOL,OVX_PREV_HI,OVX_PREV_LO,QQQ_OPEN,QQQ_ADJ_CLS,QQQ_PREV_OPEN,QQQ_PREV_CLS,QQQ_PREV_VOL,QQQ_PREV_HI,QQQ_PREV_LO,SPY_OPEN,SPY_ADJ_CLS,SPY_PREV_OPEN,SPY_PREV_CLS,SPY_PREV_VOL,SPY_PREV_HI,SPY_PREV_LO,TSLA_OPEN,TSLA_ADJ_CLS,TSLA_PREV_OPEN,TSLA_PREV_CLS,TSLA_PREV_VOL,TSLA_PREV_HI,TSLA_PREV_LO,VIX_OPEN,VIX_ADJ_CLS,VIX_PREV_OPEN,VIX_PREV_CLS,VIX_PREV_VOL,VIX_PREV_HI,VIX_PREV_LO,VVIX_OPEN,VVIX_ADJ_CLS,VVIX_PREV_OPEN,VVIX_PREV_CLS,VVIX_PREV_VOL,VVIX_PREV_HI,VVIX_PREV_LO,VXN_OPEN,VXN_ADJ_CLS,VXN_PREV_OPEN,VXN_PREV_CLS,VXN_PREV_VOL,VXN_PREV_HI,VXN_PREV_LO,A_SOPR_BTC,ADDRESSES_WITH_BAL_10K_BTC,ADDRESSES_WITH_BAL_1K_BTC,ADDRESSES_WITH_BAL_32_ETH_ETH,ADDRESSES_WITH_NON_ZERO_BAL_BTC,ADDRESSES_WITH_NON_ZERO_BAL_ETH,ASOL_BTC,BALD_PRCE_BTC,CHANGE_ADJUSTED_VOL_MEAN_BTC,CHANGE_ADJUSTED_VOL_MEDIAN_BTC,CIRC_SUPPL_BTC,CIRC_SUPPL_ETH,DELTA_CAP_BTC,EXCH_BAL_BTC,EXCH_BAL_ETH,EXCH_DEPOSITS_BTC,EXCH_DEPOSITS_ETH,EXCH_INFLO_VOL_MEAN_BTC,EXCH_INFLO_VOL_MEAN_ETH,EXCH_NET_POS_CHANGE_BTC,EXCH_NET_POS_CHANGE_ETH,EXCH_OUTFLO_VOL_MEAN_BTC,EXCH_OUTFLO_VOL_MEAN_ETH,EXCH_WITHDRAWALS_BTC,EXCH_WITHDRAWALS_ETH,FEE_RATIO_MULTIPLE_FRM_BTC,INVESTOR_CAPITALIZATION_BTC,MARKET_CAP_TO_THERMOCAP_RATIO_BTC,MINER_REVENUE_FEES_BTC,MINER_REVENUE_FEES_ETH,MSOL_BTC,MVRV_RATIO_BTC,MVRV_RATIO_ETH,MVRV_Z_SCORE_BTC,MVRV_Z_SCORE_ETH,NET_REALIZED_PROFIT_LOSS_BTC,NET_UNREALIZED_PROFIT_LOSS_NUPL_BTC,NET_UNREALIZED_PROFIT_LOSS_NUPL_ETH,PERC_SUPPL_IN_PROFIT_BTC,PERC_SUPPL_IN_PROFIT_ETH,PRCE_DRAWDOWN_FROM_ATH_BTC,PRCE_DRAWDOWN_FROM_ATH_ETH,REALIZED_CAP_BTC,REALIZED_CAP_ETH,REALIZED_LOSS_BTC,REALIZED_P_L_RATIO_BTC,REALIZED_PROFIT_BTC,REALIZED_PROFITS_TO_VALUE_RPV_RATIO_BTC,RELATIVE_UNREALIZED_LOSS_ETH,RELATIVE_UNREALIZED_PROFIT_ETH,RESERVE_RISK_BTC,SUPPL_IN_LOSS_ETH,SUPPL_IN_PROFIT_ETH
1565568000000,11539.08,11600.0,11112.11,26772.90691,304862403.351449,306234.0,15007.4382,171032610.99181715,216.41,216.94,206.14,188474.09048,39875149.5480282,112904.0,98456.65063,20830756.9336701,16.639999,18.459999,16.700001,16.639999,0.0,17.370001,16.459999,35.139999,34.43,35.990002,35.139999,0.0,35.990002,34.310001,185.080002,184.935028,181.270004,180.99585,49990600.0,184.509995,179.889999,289.619995,279.67215,284.399994,274.290588,140572300.0,288.820007,282.040009,46.598,45.801998,47.209999,47.001999,19491000.0,47.792,46.762001,19.360001,16.91,20.700001,19.49,0.0,23.67,18.940001,103.519997,105.309998,98.660004,101.519997,0.0,104.779999,98.360001,21.77,25.18,21.950001,21.77,0.0,23.75,21.360001,1.0292089604863,108.0,2076.0,104497.0,26496080.0,28830647.0,30.0712610263326,4385.877050377362,2.05964435197219,0.01606328,17871350.0,107282630.28073,67739468654.62258,2907015.121433907,28130777.282916088,34854.0,49314.0,0.6836741863646525,4.6939501774267205,-37179.76301007252,1094271.035964653,0.6453716910921643,9.163331163770088,30514.0,24487.0,33.89239518862659,86687218757.45215,8.860513304e-07,0.0295051439839098,0.027002005,2.35320601851852,2.043947897800944,0.907028182688598,1.96226983302132,-0.0999949610961873,91946419.2753221,0.436914828462105,-0.0981116321205384,0.883088532546798,0.519510553358363,-0.4183515840649779,-0.8476947141993243,99533670837.0806,25155594540.6725,26814999.1707261,4.42891747599604,118761418.446048,0.001193178322946,0.409665409937162,0.311553777816623,0.0036176264151015,48140841.236759,47417600.966621
1565654400000,11398.35,11577.89,11235.32,17568.227075,200325471.60414097,255966.0,9200.430879,104948602.15277772,211.58,216.81,209.75,122760.94619,26091487.959004,85543.0,64061.87617,13616765.0787879,18.459999,17.92,16.639999,18.459999,0.0,19.459999,15.97,34.43,33.189999,35.139999,34.43,0.0,35.52,32.869999,187.360001,183.196304,185.080002,184.935028,38418100.0,188.320007,184.570007,292.579987,277.767151,289.619995,279.67215,87713900.0,293.619995,289.01001,45.762001,47.0,46.598,45.801998,23319500.0,47.153999,45.75,18.139999,17.969999,19.360001,16.91,0.0,19.889999,16.82,109.470001,102.209999,103.519997,105.309998,0.0,105.360001,103.07,25.209999,21.82,21.77,25.18,0.0,25.620001,21.77,1.04372817853057,109.0,2079.0,104535.0,26416890.0,28893644.0,33.0455645515726,4394.644817069642,1.8763803969987,0.0181978,17873012.5,107296309.40573,67878234307.26047,2911137.2173732966,28137987.251193386,44786.0,23294.0,0.714082213015938,10.399999951297051,-24795.87241795193,1114122.6411987506,0.8836753783659221,7.912404628347267,33849.0,32136.0,27.13513781486453,86853228229.88528,8.467141618e-07,0.0368525860020583,0.031571121,2.8275,1.9530643479129668,0.891018332830737,1.79749303216133,-0.112210973077667,165982215.355171,0.4457718726295,-0.11389078126137,0.871545171882372,0.49621082281967,-0.4254666607729229,-0.8510812101085836,99721597423.1911,25165611183.6531,63308295.9105879,3.62180829491275,229290511.265758,0.0022993064410381,0.420591529246946,0.306700747985577,0.0035353035154386,48695386.789985,46860792.407332
1565740800000,10893.36,11456.16,10788.45,33234.72968,368994475.5461124,337834.0,13483.5587,149693332.12683108,209.31,214.3,204.0,166922.48201,34861802.3965168,102967.0,77187.83946,16124639.8676043,18.459999,18.190001,18.459999,17.92,0.0,24.59,13.8,34.619999,35.830002,34.43,33.189999,0.0,35.060001,32.240002,185.339996,181.094086,187.360001,183.196304,33608900.0,188.0,185.029999,289.959991,274.385834,292.579987,277.767151,93730000.0,293.23999,289.649994,46.242001,43.924,45.762001,47.0,24240500.0,47.200001,45.509998,17.870001,21.09,18.139999,17.969999,0.0,19.440001,17.309999,102.360001,113.989998,109.470001,102.209999,0.0,109.470001,99.860001,25.190001,26.379999,25.209999,21.82,0.0,25.379999,21.610001,1.02235418784374,107.0,2083.0,104540.0,26407043.0,28936301.0,26.1817271885195,4399.029956532988,1.95534037461931,0.01752645,17874975.0,107309873.34323,67939468348.71256,2913186.444814677,28126115.54486992,48138.0,21082.0,0.8699306237787215,21.657651150839165,-19318.110757140443,1124437.137415886,1.0575536970059012,12.368535316167648,36823.0,36977.0,33.36703317796381,86939064135.8468,7.78879709e-07,0.0299697007722106,0.030040583,0.887766203703704,1.7976598213598058,0.859031575667541,1.50026434301637,-0.206392954862527,85856349.095997,0.491891173446124,-0.249831082584393,0.840186190506481,0.490398633499283,-0.4500369802494811,-0.8529729825029919,99827346617.5296,25171441688.3898,165434638.026699,1.51897444283791,251290987.122696,0.0025172559988544,0.530865727165334,0.281034644580941,0.0033112072621527,51498665.228692,44033700.099964
1565827200000,10055.16,10897.48,9928.1,54451.847499,567724729.1059059,534507.0,26080.631381,271971667.5509817,187.08,209.9,183.49,325228.98931,63597043.1885792,171181.0,152334.65364,29840308.6371874,18.209999,18.719999,18.459999,18.190001,0.0,19.23,17.879999,37.59,36.200001,34.619999,35.830002,0.0,39.25,34.619999,184.190002,185.062714,185.339996,181.094086,24642900.0,185.899994,183.5,287.73999,278.652985,289.959991,274.385834,65527600.0,291.609985,287.019989,44.172001,43.127998,46.242001,43.924,47813000.0,46.299999,43.338001,21.280001,17.52,17.870001,21.09,0.0,21.26,17.77,112.75,112.260002,102.360001,113.989998,0.0,116.360001,102.360001,25.93,24.790001,25.190001,26.379999,0.0,26.549999,24.190001,0.980008068158116,107.0,2080.0,104662.0,26423300.0,28976118.0,24.7745545274956,4395.461652870121,2.69509065250039,0.02084132,17876875.0,107323549.28073,67842858490.85477,2916111.724227217,28125444.304576363,50064.0,19707.0,0.960732984203168,23.587181278978,-22338.37778886035,1134216.916573126,1.2303352130164835,24.13932891972484,37267.0,23788.0,37.44519951642849,86868681560.3653,7.988478594e-07,0.0267056929303118,0.035353244,0.870717592592593,1.847710329673731,0.790773184690584,1.59206141630447,-0.196139848233562,-70351771.0243414,0.510077188133739,-0.234073830478332,0.79300135678754,0.46091978595353,-0.4933143692823575,-0.8684228453948157,99776703165.1075,25131337510.4968,139747420.276984,0.496579107614998,69395649.2526429,0.000695509543323,0.516868424781793,0.282794594303461,0.003171348533355,50896651.621935,44602583.467846
1565913600000,10296.77,10460.0,9911.0,38174.45112,387705855.0879112,373368.0,19588.082918,199059445.6042564,187.98,189.95,181.23,237953.09426,44183760.7061055,119008.0,110230.51548,20470122.3189154,17.049999,16.860001,18.209999,18.719999,0.0,19.02,17.700001,35.700001,35.02,37.59,36.200001,0.0,38.130001,36.009998,185.360001,179.532166,184.190002,185.062714,40241900.0,189.679993,184.020004,288.070007,270.413879,287.73999,278.652985,94299800.0,294.149994,287.359985,43.332001,43.987999,44.172001,43.127998,40798000.0,44.312,42.310001,17.809999,22.1,21.280001,17.52,0.0,21.639999,17.52,112.260002,110.32,112.75,112.260002,0.0,117.349998,111.480003,23.549999,21.51,25.93,24.790001,0.0,27.27,24.66,1.00928698728038,106.0,2080.0,104718.0,26458170.0,28999235.0,32.59897467881,4397.705296104192,1.82566207220343,0.01941055,17878837.5,107337058.96823,67850505908.78461,2918349.8309770063,28016070.42918908,44209.0,28793.0,0.7884767647289626,9.626333950456283,-17650.78384224139,1138245.471145149,1.4982350814096947,14.40270522987858,34906.0,21835.0,36.79411082523699,86903785375.33852,8.025420688e-07,0.0271782624330767,0.027107822,0.794710648148148,1.858148986043124,0.792655101822212,1.61100030858412,-0.206712821195332,35052486.5321234,0.506296126899408,-0.251415118210875,0.810586517297262,0.46703789897904,-0.4795285503164016,-0.8670408866461707,99830633387.5976,25087827861.7757,88171618.6122378,1.39754840711587,123224105.144361,0.0012343315970553,0.530284566396873,0.278869448185999,0.0032235117435952,51206114.646809,44277800.750984
1566000000000,10331.15,10536.03,9750.0,51758.142918,527258446.3977765,504740.0,25818.031537,263301246.8984917,184.83,188.39,178.04,282177.01584,51945182.4708607,150695.0,140331.02072,25845940.5162068,17.049999,16.860001,18.209999,18.719999,0.0,19.02,17.700001,35.700001,35.02,37.59,36.200001,0.0,38.130001,36.009998,185.360001,179.532166,184.190002,185.062714,40241900.0,189.679993,184.020004,288.070007,270.413879,287.73999,278.652985,94299800.0,294.149994,287.359985,43.332001,43.987999,44.172001,43.127998,40798000.0,44.312,42.310001,17.809999,22.1,21.280001,17.52,0.0,21.639999,17.52,112.260002,110.32,112.75,112.260002,0.0,117.349998,111.480003,23.549999,21.51,25.93,24.790001,0.0,27.27,24.66,0.99505404763129,106.0,2067.0,104805.0,26493340.0,29031527.0,22.9791506143991,4396.870015440283,2.48880679234931,0.01746018,17880675.0,107350730.53073,67798736442.81265,2900902.0326666874,27978902.62831344,32897.0,21106.0,0.3939877444648904,8.926158903139012,-21462.06416106224,1097679.8014279157,0.4452567648080607,9.761648329464403,28000.0,19985.0,46.22009218740395,86881011798.71533,7.905023646e-07,0.021635612407379,0.020501106,0.800185185185185,1.832887937583591,0.792629654071246,1.55816819612307,-0.205012271993944,-22761662.5802343,0.508583353328709,-0.248785149943041,0.81162193728762,0.463718440594514,-0.4763590504766487,-0.8692346846267376,99824355554.5555,25040207923.257,66101935.4995923,0.655658152696986,43340272.9193581,0.0004341653164559,0.528109772731423,0.279324622788382,0.0032365866950868,50983343.12058,44465740.126149
1566086400000,10216.05,10465.14,10000.0,29000.581201,297776329.0305825,332795.0,14672.94974,150792759.3452331,185.67,187.0,181.83,138799.61508,25599796.9046516,101721.0,71194.91465,13132405.0101805,17.049999,16.860001,18.209999,18.719999,0.0,19.02,17.700001,35.700001,35.02,37.59,36.200001,0.0,38.130001,36.009998,185.360001,179.532166,184.190002,185.062714,40241900.0,189.679993,184.020004,288.070007,270.413879,287.73999,278.652985,94299800.0,294.149994,287.359985,43.332001,43.987999,44.172001,43.127998,40798000.0,44.312,42.310001,17.809999,22.1,21.280001,17.52,0.0,21.639999,17.52,112.260002,110.32,112.75,112.260002,0.0,117.349998,111.480003,23.549999,21.51,25.93,24.790001,0.0,27.27,24.66,1.00707432137423,106.0,2064.0,104918.0,26525820.0,29060751.0,24.0200199800299,4398.557747497882,1.98649847256997,0.01781074,17882275.0,107364376.15573,67789477900.97545,2901389.1704355367,27972323.931277364,30630.0,17221.0,0.4274994782890303,11.13510460023084,-40713.37202663161,1065506.1417942792,0.456871073971734,13.159678627313562,25681.0,16269.0,54.989492867239335,86901604995.5021,7.983139838e-07,0.0181852922778228,0.02113399,0.991458333333333,1.8528012583045912,0.817262250626118,1.60041361425188,-0.167010134193433,20601368.4966756,0.498186768024269,-0.190482926435781,0.809553062396478,0.465855390292478,-0.4835565057949789,-0.8690165863368983,99861180537.37,25033381047.5037,25743283.6127911,1.8002618782648,46344652.1094667,0.0004640907694068,0.480192560340637,0.289709633904855,0.0032281860662307,49995391.775934,45461299.763822
1566172800000,10306.17,10500.0,10080.0,24085.395172,248508872.4599864,265705.0,12961.478557,133774771.71696788,194.32,197.91,183.35,175363.5062,33655229.0922308,102057.0,92430.25179,17745835.5299511,16.860001,14.94,17.049999,16.860001,0.0,18.18,16.33,35.02,32.990002,35.700001,35.02,0.0,36.830002,34.18,183.0,179.325897,185.360001,179.532166,51000500.0,185.949997,182.419998,284.880005,271.128296,288.070007,270.413879,135622100.0,288.73999,283.76001,44.841999,45.366001,43.332001,43.987999,25492500.0,44.448002,43.203999,21.58,21.18,17.809999,22.1,0.0,22.709999,17.75,106.330002,101.220001,112.260002,110.32,0.0,112.419998,107.629997,21.51,20.43,23.549999,21.51,0.0,23.549999,21.4,1.01193071339898,106.0,2063.0,104943.0,26540823.0,29102141.0,29.542130431961,4400.984071704204,1.69098411920507,0.01856098,17883850.0,107377934.65573,67806406224.856125,2902744.443150687,27950103.31974931,42413.0,26162.0,0.7915842774479595,10.958606673836568,-47528.85337780044,1123375.856829539,0.9531385723823728,12.906375777232745,35468.0,19934.0,49.896697966868935,86946028740.54776,8.409116726e-07,0.0200414063604769,0.032922639,1.25998842592593,1.9538546975870663,0.854075461463108,1.77264365563763,-0.131154205134011,44486929.9469548,0.501865294811675,-0.139914540280878,0.813119683124179,0.476247815625452,-0.4777990395866213,-0.862874182237418,99927242137.02,25029876398.1388,62211082.6972562,1.71509653936495,106698012.644211,0.0010677570036197,0.439491123588896,0.299576583308018,0.0033188405497642,47354047.825349,48083202.000606
1566259200000,10914.73,10930.0,10258.6,37243.319217,396233441.0274596,337022.0,20591.436572,219085855.34458047,202.24,203.59,192.7,239541.5978,47675347.062822,116606.0,122389.69465,24373123.0969118,14.94,15.42,16.860001,14.94,0.0,16.860001,14.74,32.990002,32.34,35.02,32.990002,0.0,35.02,32.68,184.210007,182.204102,183.0,179.325897,36685000.0,183.589996,181.160004,286.480011,275.128754,284.880005,271.128296,99556600.0,285.640015,282.390015,45.523998,45.172001,44.841999,45.366001,26548000.0,45.566002,44.34,20.48,18.469999,21.58,21.18,0.0,24.1,20.780001,102.300003,104.769997,106.330002,101.220001,0.0,106.410004,100.260002,20.389999,21.27,21.51,20.43,0.0,21.51,20.040001,1.04073634172079,106.0,2060.0,104932.0,26555514.0,29154678.0,23.7302548519704,4408.527717423534,1.66226717625942,0.01850313,17885887.5,107391415.71823,67914063537.72212,2902504.5586094065,27979718.508219138,44434.0,25167.0,0.5989422179498964,10.963392910136257,-45567.142619721126,1208321.7863252573,0.780648103064548,12.42858450311924,32678.0,20185.0,41.96158346305849,87081388434.00139,8.278264699e-07,0.0238313218298914,0.033319681,0.938796296296296,1.9237052625933968,0.851294244493869,1.73372664226129,-0.157911046847926,135349963.208112,0.504268255531544,-0.177383329693928,0.863032132826139,0.503809225196216,-0.4490162098623239,-0.8570544533969922,100083186541.016,25031359839.6446,26039519.442881,6.19786716897787,161389482.650993,0.0016125533991151,0.469266505239882,0.291883175545954,0.0033556782877855,49837623.420394,45524918.001299
1566345600000,10760.51,10949.96,10560.0,32298.921679,346664453.1367265,305065.0,16017.544729,172082522.17892724,196.55,202.75,194.45,189297.75494,37412398.975662,109559.0,94655.34043,18715872.1720154,15.22,15.13,14.94,15.42,0.0,15.85,14.94,31.65,32.389999,32.990002,32.34,0.0,34.07,31.9,188.160004,185.102036,184.210007,182.204102,32781400.0,185.949997,184.100006,292.190002,278.44339,286.480011,275.128754,83018300.0,289.329987,284.709991,44.402,44.166,45.523998,45.172001,20626000.0,45.818001,44.908001,17.93,16.879999,20.48,18.469999,0.0,20.5,18.41,100.769997,98.029999,102.300003,104.769997,0.0,105.099998,100.040001,19.66,19.809999,20.389999,21.27,0.0,21.82,20.07,0.99616330703145,107.0,2055.0,105085.0,26607913.0,29213208.0,28.3881162862168,4407.343509256391,1.76174239930071,0.01709491,17887800.0,107405038.46823,67865181926.30585,2903600.7392948763,28004893.2487144,47093.0,19307.0,0.8171727053170599,15.582297059848344,-44360.816588202026,1223523.064508345,1.07259794604019,12.850195788269852,36402.0,23541.0,33.55091566646769,87060010275.125,7.787003196e-07,0.0298054458465777,0.039429582,0.767071759259259,1.812211018107492,0.805679877585611,1.50341055579096,-0.199278550553942,-21389916.2320246,0.502846543848966,-0.239677093127252,0.850315843240069,0.477386687184217,-0.4567298055370766,-0.8614182716430765,100079202766.173,25022842583.2787,109250035.333709,0.804211356392809,87860119.1016845,0.0008779058652871,0.520131407006017,0.280454313878765,0.0031830374848073,51169362.593131,44195807.401764
1566432000000,10140.82,10804.13,9858.0,47355.719282,482889274.517917,458814.0,21565.830561,219533134.86528105,187.45,197.2,179.53,284973.64194,53434048.9529292,150215.0,143327.26923,26891929.3785135,15.31,15.35,15.22,15.13,0.0,19.790001,10.98,31.27,32.389999,31.65,32.389999,0.0,44.77,31.18,187.960007,183.667801,188.160004,185.102036,22494100.0,188.830002,187.5,291.769989,276.309845,292.190002,278.44339,53571800.0,293.079987,291.440002,44.560001,44.43,44.402,44.166,38971500.0,44.644001,43.52,16.780001,17.5,17.93,16.879999,0.0,18.219999,16.52,97.830002,100.940002,100.769997,98.029999,0.0,101.059998,97.620003,19.790001,20.83,19.66,19.809999,0.0,20.16,19.35,0.98933527000112,107.0,2060.0,105190.0,26623881.0,29261109.0,25.2768461346091,4406.181340076965,1.34292228384449,0.01816769,17889500.0,107418668.90573,67811062099.75588,2903030.925933196,28003367.52855619,48739.0,20980.0,0.6451258096773795,15.128170870508796,-41963.784836392384,1218213.0053327195,0.7376116940176008,13.544924987097964,36322.0,21869.0,33.63961455818611,87032974048.20474,7.771033934e-07,0.0297268566579534,0.035085893,1.02612268518519,1.811307348043781,0.81125495900023,1.51834680410564,-0.180972389201274,-27035487.465532,0.513711717687334,-0.211326624391343,0.795730460925309,0.463434272100303,-0.4882857006166112,-0.8682411946978251,100069921496.568,25011141046.8904,75003147.3222844,0.639541960161192,47967659.8567524,0.0004793414358618,0.496405762739899,0.285079138348556,0.0031270885668758,50292319.597069,45127928.232468
1566518400000,10099.9,10242.0,9762.0,34059.642738,341371442.9068388,401148.0,17921.9543,179746967.2352143,190.36,195.14,182.8,245575.98772,46426395.0486722,160105.0,128088.29346,24209793.1584077,15.35,18.360001,15.31,15.35,0.0,15.7,15.29,32.389999,35.200001,31.27,32.389999,0.0,33.360001,31.27,188.610001,185.298492,187.960007,183.667801,19902900.0,188.639999,186.919998,292.480011,278.557709,291.769989,276.309845,51596400.0,292.359985,289.950012,43.993999,42.279999,44.560001,44.43,32795000.0,45.080002,43.644001,17.01,15.8,16.780001,17.5,0.0,17.700001,16.450001,104.029999,111.370003,97.830002,100.940002,0.0,102.599998,97.699997,20.83,23.66,19.790001,20.83,0.0,21.809999,19.57,1.11628438972505,108.0,2043.0,105174.0,26630112.0,29313850.0,29.972673761377,4425.223116633405,1.84097177710986,0.01928,17891262.5,107432126.65573,68153034785.94964,2907674.6123766163,28024684.20234123,41673.0,18369.0,0.6646660724188251,15.08044785087252,-47157.54527472146,1239720.2801610418,0.8704633524687427,12.698353136775266,31967.0,19594.0,47.11328870544789,87401623882.97989,7.971434344e-07,0.0212254340012644,0.032312812,1.14346064814815,1.8538212088993065,0.828242603623775,1.60236024643375,-0.165636231124744,368642570.534729,0.517457064959482,-0.188446539565384,0.794593600427337,0.472936421041257,-0.4886386824756283,-0.8653051981084201,100458201757.387,25015643396.7539,30761353.8323016,12.9839514393423,399403924.367031,0.00397582195759,0.477228264177586,0.288781724612202,0.0031792331241846,49643676.293783,45791691.060628
1566604800000,10388.16,10445.0,10019.79,27550.336173,282732431.7520724,326866.0,14798.816338,151926638.08027625,194.02,196.19,188.16,192548.51552,37022930.5704567,128090.0,103654.44392,19932276.9172835,15.35,18.360001,15.31,15.35,0.0,15.7,15.29,32.389999,35.200001,31.27,32.389999,0.0,33.360001,31.27,188.610001,185.298492,187.960007,183.667801,19902900.0,188.639999,186.919998,292.480011,278.557709,291.769989,276.309845,51596400.0,292.359985,289.950012,43.993999,42.279999,44.560001,44.43,32795000.0,45.080002,43.644001,17.01,15.8,16.780001,17.5,0.0,17.700001,16.450001,104.029999,111.370003,97.830002,100.940002,0.0,102.599998,97.699997,20.83,23.66,19.790001,20.83,0.0,21.809999,19.57,1.0041911323848,108.0,2044.0,105196.0,26549862.0,29360204.0,34.7831429995386,4426.215686661295,1.4017661809632,0.0166893,17893175.0,107445842.09323,68136606504.42914,2907540.6521267365,28052997.65029854,36738.0,18906.0,0.4772175382397571,11.457950290132892,-31699.29898075899,1292564.4972967468,0.6515712346114415,10.135739548351234,28493.0,18853.0,67.46504000508824,87409816758.37462,7.769390342e-07,0.0148224917664701,0.028678234,1.86637731481481,1.8093362247300973,0.818237670731645,1.51780535564246,-0.180275150629239,8181606.04630411,0.520558233215355,-0.210094357747842,0.82422544742441,0.47981571641803,-0.4746617914511192,-0.8627927003807405,100486725100.899,25011334824.0318,32173834.5445603,1.25429378133255,40355440.5908644,0.0004015997192698,0.494703060026345,0.284608702278503,0.0031417176534713,50222865.917204,45221713.075991
1566691200000,10134.61,10419.42,9890.0,27692.456844,279962133.6257099,313227.0,13623.564841,137726211.36364344,190.6,194.09,185.63,167806.34294,31786227.8626633,104191.0,87395.56483,16560915.4171937,15.35,18.360001,15.31,15.35,0.0,15.7,15.29,32.389999,35.200001,31.27,32.389999,0.0,33.360001,31.27,188.610001,185.298492,187.960007,183.667801,19902900.0,188.639999,186.919998,292.480011,278.557709,291.769989,276.309845,51596400.0,292.359985,289.950012,43.993999,42.279999,44.560001,44.43,32795000.0,45.080002,43.644001,17.01,15.8,16.780001,17.5,0.0,17.700001,16.450001,104.029999,111.370003,97.830002,100.940002,0.0,102.599998,97.699997,20.83,23.66,19.790001,20.83,0.0,21.809999,19.57,1.01105273057987,108.0,2048.0,105158.0,26581947.0,29402493.0,32.1925511650207,4427.541267012822,1.45906629144196,0.01707734,17895175.0,107459130.53073,68130849284.59179,2906501.251460026,28078694.896701,30613.0,15765.0,0.5195558434861236,12.389041208039895,-34181.25248822989,1309966.3072038144,0.5937875937591899,11.939344688181516,23972.0,17315.0,90.78618991462469,87429269186.21857,7.741386577e-07,0.0110148911518415,0.035688596,1.33123842592593,1.805011467958073,0.812362462792816,1.49912162741027,-0.199900956124313,19456060.04757,0.530994016929296,-0.240267697030078,0.797300466270837,0.473795809015053,-0.4871797417165558,-0.8652150446140228,100525783051.677,25009231242.1162,24337698.8561127,1.79942069143827,43793758.9036827,0.0004356470307838,0.519068606656016,0.278800909625938,0.0031205994380849,51467145.302343,43992490.952517
1566777600000,10142.69,10333.0,9906.97,26271.657398,265132761.31704283,289956.0,12885.717735,130202473.09027292,186.54,192.4,182.8,169862.91522,31935951.290364,103115.0,85922.30698,16166046.5074682,18.360001,17.540001,15.35,18.360001,0.0,20.459999,12.35,35.200001,35.419998,32.389999,35.200001,0.0,36.259998,32.389999,188.979996,184.699265,188.610001,185.298492,20418500.0,189.229996,187.960007,293.230011,278.471954,292.480011,278.557709,49524700.0,292.859985,291.720001,42.720001,43.0,43.993999,42.279999,42693000.0,44.234001,42.200001,16.120001,16.68,17.01,15.8,0.0,17.040001,15.51,109.970001,106.269997,104.029999,111.370003,0.0,115.269997,99.099998,23.68,23.24,20.83,23.66,0.0,24.66,20.23,1.02368824858947,109.0,2042.0,105214.0,26590445.0,29450019.0,28.4366054748981,4432.191665603516,1.96496580892903,0.01999579,17897112.5,107472943.46823,68184860817.35599,2908167.491936015,28067353.38249873,42759.0,18232.0,0.8724360939242288,15.017357860246634,-29513.85620019957,825424.4379820079,0.8651782273779984,13.20347896434784,32834.0,20221.0,52.627497467188896,87511606822.69325,7.909589275e-07,0.0190014735286141,0.044752015,1.60497685185185,1.8450667106183425,0.816189052587519,1.5845462266638,-0.189668226934392,82343391.0573764,0.536202254257917,-0.224354861371673,0.795184317837319,0.460846992820693,-0.4882620628422078,-0.8683861624497644,100625848210.942,25006155100.1844,39407991.1892266,3.08950998445938,121751382.246603,0.0012099414256998,0.505787954665958,0.281433093294285,0.0031853001325456,50808082.107088,44645121.722826
