,TSLA_OPEN,TSLA_PREV_OPEN
1180,421.26001,436.100006
1181,410.359985,439.5
1182,417.130005,420.089996
1183,411.76001,416.450012
1184,408.5,415.049988
1185,408.5,415.049988
1186,408.5,415.049988
1187,408.089996,410.850006
1188,441.609985,408.929993
1189,486.640015,460.170013
1190,499.269989,448.350006
1191,489.609985,492.0
1192,489.609985,492.0
1193,489.609985,492.0
1194,521.849976,497.98999
1195,555.380005,503.5
1196,574.0,540.400024
1197,574.0,540.400024
1198,585.76001,550.059998
1199,585.76001,550.059998
1200,585.76001,550.059998
1201,567.599976,581.159973
1202,584.76001,602.210022
1203,568.820007,597.590027
1204,593.380005,556.440002
1205,599.039978,590.02002
1206,599.039978,590.02002
1207,599.039978,590.02002
1208,641.76001,591.01001
1209,649.880005,604.919983
1210,604.47998,625.51001
1211,627.070007,653.690002
1212,609.98999,574.369995
1213,609.98999,574.369995
1214,609.98999,574.369995
1215,639.830017,615.01001
1216,633.25,619.0
1217,622.77002,643.280029
1218,655.900024,628.22998
1219,695.0,628.190002
1220,695.0,628.190002
1221,695.0,628.190002
1222,649.859985,668.900024
1223,640.340027,666.23999
1224,645.97998,648.0
1225,661.77002,632.200012
1226,661.77002,632.200012
1227,661.77002,632.200012
1228,661.77002,632.200012
1229,663.690002,642.98999
1230,665.98999,674.51001
1231,694.780029,661.0
1232,705.669983,672.0
1233,705.669983,672.0
1234,705.669983,672.0
1235,705.669983,672.0
1236,729.77002,699.98999
1237,735.109985,719.460022
1238,755.97998,723.659973
1239,816.039978,758.48999
1240,880.02002,777.630005
1241,880.02002,777.630005
1242,880.02002,777.630005
1243,811.190002,856.0
1244,849.440002,849.400024
1245,854.409973,831.0
1246,845.0,852.76001
1247,826.159973,843.390015
1248,826.159973,843.390015
1249,826.159973,843.390015
1250,826.159973,843.390015
1251,844.549988,852.0
1252,850.450012,837.799988
1253,844.98999,858.73999
1254,846.640015,855.0
1255,846.640015,855.0
1256,846.640015,855.0
1257,880.799988,834.309998
1258,883.090027,855.0
1259,864.159973,891.380005
1260,835.429993,870.349976
1261,793.530029,820.0
1262,793.530029,820.0
1263,793.530029,820.0
1264,839.809998,830.0
1265,872.789978,814.289978
1266,854.690002,844.679993
1267,849.98999,877.02002
1268,852.22998,855.0
1269,852.22998,855.0
1270,852.22998,855.0
1271,863.419983,845.0
1272,849.460022,869.669983
1273,804.820007,855.119995
1274,811.659973,843.640015
1275,816.119995,812.440002
1276,816.119995,812.440002
1277,816.119995,812.440002
1278,816.119995,812.440002
1279,796.219971,801.26001
1280,798.150024,818.0
1281,787.380005,779.090027
1282,781.299988,780.900024
1283,781.299988,780.900024
1284,781.299988,780.900024
1285,714.5,795.0
1286,698.840027,762.640015
1287,742.02002,662.130005
1288,682.219971,711.849976
1289,675.5,726.150024
1290,675.5,726.150024
1291,675.5,726.150024
1292,718.429993,700.0
1293,686.440002,690.109985
1294,653.200012,718.280029
1295,621.440002,687.98999
1296,597.950012,655.799988
1297,597.950012,655.799988
1298,597.950012,655.799988
1299,563.0,626.059998
1300,673.580017,600.549988
1301,668.059998,608.179993
1302,699.599976,700.299988
1303,693.72998,699.400024
1304,693.72998,699.400024
1305,693.72998,699.400024
1306,707.940002,670.0
1307,676.880005,694.090027
1308,701.809998,703.349976
1309,653.159973,656.869995
1310,654.869995,684.289978
1311,654.869995,684.289978
1312,654.869995,684.289978
1313,670.0,646.599976
1314,662.159973,684.590027
1315,630.27002,675.77002
1316,640.390015,667.909973
1317,618.710022,613.0
1318,618.710022,613.0
1319,618.710022,613.0
1320,611.289978,641.869995
1321,635.619995,615.640015
1322,667.929993,601.75
1323,661.75,646.619995
1324,661.75,646.619995
1325,661.75,646.619995
1326,661.75,646.619995
1327,691.049988,688.369995
1328,691.619995,707.710022
1329,670.969971,690.299988
1330,683.799988,687.0
1331,677.02002,677.380005
1332,677.02002,677.380005
1333,677.02002,677.380005
1334,701.97998,677.77002
1335,762.320007,685.700012
1336,732.22998,712.700012
1337,738.849976,770.700012
1338,739.780029,743.099976
1339,739.780029,743.099976
1340,739.780029,743.099976
1341,714.630005,728.650024
1342,718.98999,719.599976
1343,744.119995,717.419983
1344,719.690002,704.77002
1345,729.400024,741.5
1346,729.400024,741.5
1347,729.400024,741.5
1348,738.200012,719.799988
1349,704.73999,741.0
1350,694.400024,717.960022
1351,677.0,696.409973
1352,709.440002,699.51001
1353,709.440002,699.51001
1354,709.440002,699.51001
1355,684.900024,667.590027
1356,673.599976,703.799988
1357,670.940002,678.940002
1358,663.539978,681.059998
1359,672.369995,680.76001
1360,672.369995,680.76001
1361,672.369995,680.76001
1362,629.039978,665.799988
1363,617.200012,664.900024
1364,589.890015,599.23999
1365,571.690002,602.48999
1366,589.73999,601.539978
1367,589.73999,601.539978
1368,589.73999,601.539978
1369,576.830017,583.409973
1370,577.869995,575.549988
1371,563.460022,568.0
1372,586.780029,552.549988
1373,580.880005,575.0
1374,580.880005,575.0
1375,580.880005,575.0
1376,606.440002,596.109985
1377,604.690002,581.599976
1378,619.130005,607.309998
1379,630.849976,607.559998
1380,625.219971,620.23999
1381,625.219971,620.23999
1382,625.219971,620.23999
1383,625.219971,620.23999
1384,623.900024,628.5
1385,605.119995,627.799988
1386,572.840027,620.130005
1387,599.049988,601.799988
1388,599.049988,601.799988
1389,599.049988,601.799988
1390,605.130005,579.710022
1391,603.590027,591.830017
1392,598.780029,623.01001
1393,610.119995,602.169983
1394,609.890015,603.880005
1395,609.890015,603.880005
1396,609.890015,603.880005
1397,617.690002,610.22998
1398,599.359985,612.22998
1399,604.869995,616.690002
1400,616.599976,597.539978
1401,623.309998,601.890015
1402,623.309998,601.890015
1403,623.309998,601.890015
1404,620.830017,613.369995
1405,623.710022,624.47998
1406,656.570007,618.25
1407,679.820007,632.0
1408,671.869995,674.98999
1409,671.869995,674.98999
1410,671.869995,674.98999
1411,688.719971,689.580017
1412,680.76001,671.640015
1413,679.700012,684.650024
1414,677.919983,679.77002
1415,678.900024,683.919983
1416,678.900024,683.919983
1417,678.900024,683.919983
1418,678.900024,683.919983
1419,659.580017,678.97998
1420,644.650024,681.710022
1421,652.809998,664.27002
1422,656.950012,628.369995
1423,656.950012,628.369995
1424,656.950012,628.369995
1425,685.700012,653.179993
1426,668.539978,662.200012
1427,653.380005,686.320007
1428,650.599976,670.75
1429,644.219971,658.390015
1430,644.219971,658.390015
1431,644.219971,658.390015
1432,646.219971,654.679993
1433,660.5,629.890015
1434,655.289978,651.98999
1435,649.26001,659.609985
1436,643.380005,656.440002
1437,643.380005,656.440002
1438,643.380005,656.440002
1439,657.619995,646.359985
1440,644.780029,650.969971
1441,646.97998,663.400024
1442,677.349976,647.0
1443,687.200012,649.789978
1444,687.200012,649.789978
1445,687.200012,649.789978
1446,709.669983,671.76001
1447,709.73999,700.0
1448,710.919983,719.0
1449,714.630005,711.0
1450,699.099976,716.0
1451,699.099976,716.0
1452,699.099976,716.0
1453,713.76001,711.900024
1454,709.98999,710.169983
1455,707.820007,713.98999
1456,722.25,712.710022
1457,717.169983,706.340027
1458,717.169983,706.340027
1459,717.169983,706.340027
1460,686.169983,723.710022
1461,665.710022,705.070007
1462,688.98999,672.659973
1463,673.469971,669.75
1464,680.26001,678.210022
1465,680.26001,678.210022
1466,680.26001,678.210022
1467,706.299988,682.849976
1468,708.48999,685.440002
1469,711.200012,710.679993
1470,701.159973,707.030029
1471,711.919983,708.309998
1472,711.919983,708.309998
1473,711.919983,708.309998
1474,730.909973,705.0
1475,735.719971,714.719971
1476,734.090027,733.0
1477,732.390015,734.080017
1478,733.570007,734.5
1479,733.570007,734.5
1480,733.570007,734.5
1481,733.570007,734.5
1482,752.919983,732.25
1483,753.869995,740.0
1484,754.859985,761.580017
1485,736.27002,753.409973
1486,736.27002,753.409973
1487,736.27002,753.409973
1488,743.0,759.599976
1489,744.48999,740.210022
1490,755.830017,742.570007
1491,756.98999,745.0
1492,759.48999,752.830017
1493,759.48999,752.830017
1494,759.48999,752.830017
1495,730.169983,757.150024
1496,739.380005,734.559998
1497,751.940002,734.789978
1498,753.640015,743.530029
1499,774.390015,755.0
1500,774.390015,755.0
1501,774.390015,755.0
1502,791.359985,745.890015
1503,777.559998,773.119995
1504,781.309998,787.200012
1505,775.47998,779.799988
1506,775.219971,781.0
1507,775.219971,781.0
1508,775.219971,781.0
1509,781.530029,778.400024
1510,780.590027,796.5
1511,782.75,784.799988
1512,793.609985,776.200012
1513,785.48999,785.460022
1514,785.48999,785.460022
1515,785.48999,785.460022
1516,791.940002,796.210022
1517,805.719971,787.650024
1518,811.080017,800.929993
1519,818.320007,810.469971
1520,843.030029,815.48999
1521,843.030029,815.48999
1522,843.030029,815.48999
1523,870.109985,823.73999
1524,864.27002,851.789978
1525,865.799988,877.530029
1526,894.0,865.349976
1527,909.679993,856.0
1528,909.679993,856.0
1529,909.679993,856.0
1530,1024.859985,895.5
1531,1018.429993,950.530029
1532,1037.859985,1024.689941
1533,1077.040039,1039.660034
1534,1114.0,1068.310059
1535,1114.0,1068.310059
1536,1114.0,1068.310059
1537,1208.589966,1081.859985
1538,1172.0,1145.0
1539,1213.859985,1159.359985
1540,1229.910034,1177.329956
1541,1222.089966,1234.410034
1542,1222.089966,1234.410034
1543,1222.089966,1234.410034
1544,1162.939941,1228.0
1545,1023.5,1149.790039
1546,1067.949951,1173.599976
1547,1063.51001,1010.409973
1548,1033.420044,1102.77002
1549,1033.420044,1102.77002
1550,1033.420044,1102.77002
1551,1013.390015,1047.5
1552,1054.72998,1017.630005
1553,1089.01001,1003.309998
1554,1096.380005,1063.51001
1555,1137.060059,1106.550049
1556,1137.060059,1106.550049
1557,1137.060059,1106.550049
1558,1156.869995,1098.869995
1559,1109.030029,1162.329956
1560,1116.0,1167.51001
1561,1116.0,1167.51001
1562,1081.920044,1080.390015
1563,1081.920044,1080.390015
1564,1081.920044,1080.390015
1565,1136.98999,1099.469971
1566,1144.76001,1100.98999
1567,1095.0,1144.369995
1568,1084.599976,1160.699951
1569,1014.969971,1099.060059
1570,1014.969971,1099.060059
1571,1014.969971,1099.060059
1572,1009.01001,1084.790039
1573,1051.75,1001.51001
1574,1068.959961,1044.199951
1575,1003.799988,1052.709961
1576,1017.030029,1060.640015
1577,1017.030029,1060.640015
1578,1017.030029,1060.640015
1579,966.409973,1008.75
1580,958.51001,1001.090027
1581,975.98999,945.0
1582,926.919983,953.210022
1583,932.570007,994.5
1584,932.570007,994.5
1585,932.570007,994.5
1586,899.940002,914.77002
1587,938.530029,910.700012
1588,1008.869995,916.869995
1589,1067.0,965.659973
1590,1067.0,965.659973
1591,1067.0,965.659973
1592,1067.0,965.659973
1593,1093.939941,1006.799988
1594,1088.469971,1073.670044
1595,1086.189941,1109.48999
1596,1070.339966,1098.640015
1597,1056.780029,1061.329956
1598,1056.780029,1061.329956
1599,1056.780029,1061.329956
1600,1199.780029,1073.439941
1601,1149.589966,1147.75
1602,1088.119995,1189.550049
1603,1064.699951,1146.650024
1604,1026.959961,1077.0
1605,1026.959961,1077.0
1606,1026.959961,1077.0
1607,1058.119995,1080.369995
1608,1064.400024,1000.0
1609,1106.219971,1053.670044
1610,1031.560059,1078.849976
1611,1049.609985,1109.069946
1612,1049.609985,1109.069946
1613,1049.609985,1109.069946
1614,1049.609985,1109.069946
1615,1030.51001,1019.880005
1616,995.650024,1026.609985
1617,996.27002,1041.709961
1618,943.900024,1009.72998
1619,943.900024,1009.72998
1620,943.900024,1009.72998
1621,930.0,996.340027
1622,918.400024,904.76001
1623,937.409973,914.200012
1624,829.099976,952.429993
1625,846.349976,933.359985
1626,846.349976,933.359985
1627,846.349976,933.359985
1628,936.719971,831.559998
1629,931.25,872.710022
1630,905.659973,935.210022
1631,891.140015,928.179993
1632,923.320007,882.0
1633,923.320007,882.0
1634,923.320007,882.0
1635,907.340027,897.219971
1636,922.0,923.789978
1637,932.0,905.530029
1638,904.549988,935.0
1639,860.0,908.369995
1640,860.0,908.369995
1641,860.0,908.369995
1642,875.76001,909.630005
1643,922.429993,861.570007
1644,923.390015,900.0
1645,876.349976,914.049988
1646,856.97998,913.26001
1647,856.97998,913.26001
1648,856.97998,913.26001
1649,856.97998,913.26001
1650,821.530029,886.0
1651,764.039978,834.130005
1652,800.77002,830.429993
1653,809.869995,700.390015
1654,809.869995,700.390015
1655,809.869995,700.390015
1656,870.429993,809.22998
1657,864.369995,815.01001
1658,879.890015,869.679993
1659,839.289978,872.130005
1660,838.289978,878.77002
1661,838.289978,878.77002
1662,838.289978,878.77002
1663,804.580017,849.099976
1664,824.400024,856.299988
1665,858.969971,795.530029
1666,838.299988,839.47998
1667,795.349976,851.450012
1668,795.349976,851.450012
1669,795.349976,851.450012
1670,766.369995,840.200012
1671,801.890015,780.609985
1672,840.22998,775.27002
1673,871.599976,809.0
1674,905.390015,830.98999
1675,905.390015,830.98999
1676,905.390015,830.98999
1677,921.159973,874.48999
1678,993.97998,914.97998
1679,999.109985,930.0
1680,1013.919983,979.940002
1681,1010.640015,1009.72998
1682,1010.640015,1009.72998
1683,1010.640015,1009.72998
1684,1091.839966,1008.0
1685,1099.569946,1065.099976
1686,1093.98999,1107.98999
1687,1077.599976,1091.170044
1688,1084.589966,1094.569946
1689,1084.589966,1094.569946
1690,1084.589966,1094.569946
1691,1145.449951,1081.150024
1692,1091.26001,1089.380005
1693,1045.76001,1136.300049
1694,1057.26001,1073.469971
1695,1025.48999,1052.390015
1696,1025.48999,1052.390015
1697,1025.48999,1052.390015
1698,975.929993,1043.209961
1699,986.950012,980.400024
1700,1022.369995,997.640015
1701,985.0,981.080017
1702,985.0,981.080017
1703,985.0,981.080017
1704,985.0,981.080017
1705,1004.289978,999.289978
1706,1028.150024,989.030029
1707,977.200012,1005.059998
1708,1008.780029,1030.0
1709,1005.049988,1074.72998
1710,1005.049988,1074.72998
1711,1005.049988,1074.72998
1712,998.02002,1014.909973
1713,876.419983,978.969971
1714,881.51001,995.429993
1715,877.51001,898.580017
1716,870.76001,899.97998
1717,870.76001,899.97998
1718,870.76001,899.97998
1719,902.940002,902.25
1720,909.25,860.77002
1721,952.619995,903.179993
1722,873.280029,903.940002
1723,865.650024,939.02002
1724,865.650024,939.02002
1725,865.650024,939.02002
1726,787.109985,887.0
1727,800.039978,836.450012
1728,734.0,819.309998
1729,728.0,795.0
1730,769.590027,701.0
1731,769.590027,701.0
1732,769.590027,701.0
1733,724.369995,773.47998
1734,761.609985,767.159973
1735,709.809998,747.359985
1736,709.419983,744.52002
1737,663.900024,707.0
1738,663.900024,707.0
1739,663.900024,707.0
1740,674.900024,713.98999
1741,628.159973,655.02002
1742,658.799988,653.530029
1743,707.72998,623.849976
1744,759.630005,661.419983
1745,759.630005,661.419983
1746,759.630005,661.419983
1747,759.630005,661.419983
1748,758.26001,723.25
1749,740.369995,773.840027
1750,775.0,755.159973
1751,703.549988,732.469971
1752,703.549988,732.469971
1753,703.549988,732.469971
1754,714.840027,729.679993
1755,716.659973,733.059998
1756,725.599976,702.0
1757,719.119995,720.26001
1758,696.690002,748.02002
1759,696.690002,748.02002
1760,696.690002,748.02002
1761,647.210022,705.469971
1762,662.669983,669.5
1763,699.0,654.859985
1764,639.299988,662.75
1765,650.280029,668.210022
1766,650.280029,668.210022
1767,650.280029,668.210022
1768,650.280029,668.210022
1769,711.109985,640.299988
1770,708.26001,673.809998
1771,705.210022,703.51001
1772,737.119995,713.719971
1773,737.119995,713.719971
1774,737.119995,713.719971
1775,734.76001,712.409973
1776,697.98999,748.099976
1777,685.469971,733.450012
1778,673.419983,691.5
